source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics,trade_date,previous_trade_date,previous_close,open,close,change_pct,calendar_gap_days,open_gap,close_return,implied_official_reference_price,reference_reset_return,market_return_from_reference,effective_date_lag_days,has_price_on_effective_date,official_pre_close_matches
TWT49U,2847B,眾乙特,2005-05-30,ex_dividend,10.9,10.33,10.35,10.33,0.0,0.57,0.57,11.05,9.61,,"2847B,20050530",0.9477064220183486,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200505.json.gz,B1E0FACFD5628614DD8B7A07489E07D0C8FAA2F8FECB869D93E388F11388CFBE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.57,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-05-30,2005-05-27,10.9,10.75,10.5,0.0,3.0,-0.013761467889908285,-0.03669724770642202,10.5,-0.03669724770642202,0.0,0.0,True,True
TWT49U,1733,五鼎,2005-06-02,ex_dividend,24.25,22.25,22.25,22.25,0.0,2.0,2.0,23.8,20.7,,"1733,20050602",0.9175257731958762,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-02,2005-06-01,24.25,22.45,22.3,0.0,1.0,-0.07422680412371141,-0.08041237113402055,22.3,-0.08041237113402055,0.0,0.0,True,True
TWT49U,2707,晶華,2005-06-02,ex_dividend,55.9,53.13,53.1,53.13,0.0,2.77,2.77,56.8,49.45,,"2707,20050602",0.9504472271914133,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.77,1.0,0.0,7.105427357601002e-15,twse_twt49u_declared_cash,True,actual_shares,2005-06-02,2005-06-01,55.9,53.1,52.9,0.0,1.0,-0.05008944543828264,-0.05366726296958857,52.9,-0.05366726296958857,0.0,0.0,True,True
TWT49U,2890,永豐金,2005-06-02,ex_dividend,16.4,15.52,15.5,15.52,0.0,0.88,0.88,16.6,14.45,,"2890,20050602",0.9463414634146342,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.88,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-02,2005-06-01,16.4,15.85,15.5,0.0,1.0,-0.03353658536585358,-0.05487804878048774,15.5,-0.05487804878048774,0.0,0.0,True,True
TWT49U,2910,統領,2005-06-02,ex_dividend,23.5,22.4,22.4,22.4,0.0,1.1,1.1,23.95,20.85,,"2910,20050602",0.9531914893617021,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.1,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-02,2005-06-01,23.5,20.9,21.9,0.0,1.0,-0.11063829787234047,-0.06808510638297882,21.9,-0.06808510638297882,0.0,0.0,True,True
TWT49U,5469,瀚宇博,2005-06-02,ex_right_dividend,37.85,32.19,32.2,32.19,4.32,1.34,5.66,34.4,29.95,,"5469,20050602",0.8504623513870541,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,1.34,1.34,1.134,0.00576719576719853,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.34,1.134,0.0,0.0065400000000011005,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-02,2005-06-01,37.85,32.8,32.3,0.0,1.0,-0.1334214002642009,-0.14663143989431981,32.3,-0.14663143989431981,0.0,0.0,True,True
TWT49U,8016,矽創,2005-06-02,ex_right_dividend,130.0,95.65,95.7,95.65,31.88,2.47,34.35,102.0,89.0,,"8016,20050602",0.7357692307692308,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.47098,2.96517,1.2965170000000001,2.7127827479315556,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.47098,1.2965170000000001,0.0,3.5171689499999843,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-02,2005-06-01,130.0,99.5,95.2,0.0,1.0,-0.23461538461538467,-0.2676923076923077,95.2,-0.2676923076923077,0.0,0.0,True,True
TWT49U,3023,信邦,2005-06-03,ex_right_dividend,37.3,29.28,29.3,29.28,7.47,0.55,8.02,31.3,27.25,,"3023,20050603",0.7849865951742628,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,0.55,2.5500000000000003,1.255,0.0028685258964173954,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.55,1.255,0.0,0.0035999999999987153,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-03,2005-06-02,37.3,29.1,29.0,0.0,1.0,-0.21983914209115274,-0.22252010723860582,29.0,-0.22252010723860582,0.0,0.0,True,True
TWT49U,1315,達新,2005-06-07,ex_dividend,11.65,10.85,10.85,10.85,0.0,0.8,0.8,11.6,10.1,,"1315,20050607",0.9313304721030042,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-07,2005-06-06,11.65,10.85,10.5,0.0,1.0,-0.06866952789699576,-0.09871244635193133,10.5,-0.09871244635193133,0.0,0.0,True,True
TWT49U,1507,永大,2005-06-07,ex_dividend,17.2,16.6,16.6,16.6,0.0,0.6,0.6,17.75,15.45,,"1507,20050607",0.9651162790697676,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,3.552713678800501e-15,twse_twt49u_declared_cash,True,actual_shares,2005-06-07,2005-06-06,17.2,16.7,16.7,0.0,1.0,-0.029069767441860517,-0.029069767441860517,16.7,-0.029069767441860517,0.0,0.0,True,True
TWT49U,5608,四維航,2005-06-07,ex_right_dividend,38.3,28.97,28.95,28.97,7.33,2.0,9.33,30.95,26.95,,"5608,20050607",0.7563968668407312,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.0,2.5,1.25,0.07000000000000028,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.25,0.0,0.08749999999999858,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-07,2005-06-06,38.3,30.0,30.5,0.0,1.0,-0.216710182767624,-0.20365535248041766,30.5,-0.20365535248041766,0.0,0.0,True,True
TWT49U,3214,元砷,2005-06-10,ex_right_dividend,27.8,25.44,25.45,25.44,2.26,0.1,2.36,27.2,23.7,,"3214,20050610",0.9151079136690647,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares,2005-06-10,2005-06-09,27.8,25.95,25.65,0.0,1.0,-0.06654676258992809,-0.07733812949640295,25.65,-0.07733812949640295,0.0,0.0,True,True
TWT49U,2330,台積電,2005-06-13,ex_right_dividend,58.1,52.88,52.9,52.88,3.23,1.9998,5.2298,56.5,49.2,,"2330,20050613",0.9101549053356283,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.9998,0.49997,1.049997,0.5489145588034958,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.9998,1.049997,0.0,0.5763586399999951,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-13,2005-06-10,58.1,54.0,54.5,0.0,3.0,-0.07056798623063687,-0.061962134251290935,54.5,-0.061962134251290935,0.0,0.0,True,True
TWT49U,9911,櫻花,2005-06-13,ex_right,8.54,8.37,8.37,8.37,0.17,0.0,0.17,8.95,7.79,,"9911,20050613",0.9800936768149883,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,0.25,0.2,1.02,0.0025490196078425953,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.02,0.0,0.0025999999999992696,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-13,2005-06-10,8.54,8.41,8.25,0.0,3.0,-0.015222482435597096,-0.033957845433255196,8.25,-0.033957845433255196,0.0,0.0,True,True
TWT49U,1229,聯華,2005-06-14,ex_dividend,11.75,11.14,11.15,11.14,0.0,0.601389,0.601389,11.9,10.4,,"1229,20050614",0.9480851063829788,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.601389,1.0,0.0,0.008611000000000146,twse_twt49u_declared_cash,True,actual_shares,2005-06-14,2005-06-13,11.75,11.35,11.4,0.0,1.0,-0.03404255319148941,-0.029787234042553123,11.4,-0.029787234042553123,0.0,0.0,True,True
TWT49U,1802,台玻,2005-06-14,ex_right_dividend,31.3,28.0,28.0,28.0,2.8,0.5,3.3,29.95,26.05,,"1802,20050614",0.8945686900958466,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,0.5,1.0,1.1,0.0,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.1,0.0,3.552713678800501e-15,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-14,2005-06-13,31.3,28.0,27.95,0.0,1.0,-0.10543130990415339,-0.10702875399361023,27.95,-0.10702875399361023,0.0,0.0,True,True
TWT49U,1323,永裕,2005-06-15,ex_dividend,9.78,9.28,9.28,9.28,0.0,0.5,0.5,9.92,8.64,,"1323,20050615",0.9488752556237219,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-15,2005-06-14,9.78,9.5,9.27,0.0,1.0,-0.02862985685071573,-0.05214723926380371,9.27,-0.05214723926380371,0.0,0.0,True,True
TWT49U,3271,其樂達,2005-06-15,ex_right,38.4,32.26,32.65,32.67,6.14,0.0,6.14,34.95,30.05,,"3271,20050615",0.8401041666666667,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,announcement_facts_not_found,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares,2005-06-15,2005-06-14,38.4,33.5,34.95,0.0,1.0,-0.12760416666666663,-0.08984374999999989,34.95,-0.08984374999999989,0.0,0.0,True,True
TWT49U,6112,邁達特,2005-06-15,ex_dividend,10.05,9.8,9.8,9.8,0.0,0.25,0.25,10.45,9.12,,"6112,20050615",0.9751243781094527,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.25,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-15,2005-06-14,10.05,9.8,10.2,0.0,1.0,-0.02487562189054726,0.01492537313432818,10.2,0.01492537313432818,0.0,0.0,True,True
TWT49U,1734,杏輝,2005-06-16,ex_dividend,21.65,21.2,21.2,21.2,0.0,0.45,0.45,22.65,19.75,,"1734,20050616",0.979214780600462,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.45,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-16,2005-06-15,21.65,21.9,21.3,0.0,1.0,0.011547344110854452,-0.016166281755196188,21.3,-0.016166281755196188,0.0,0.0,True,True
TWT49U,1905,華紙,2005-06-16,ex_dividend,12.4,11.7,11.7,11.7,0.0,0.7,0.7,12.5,10.9,,"1905,20050616",0.9435483870967741,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares,2005-06-16,2005-06-15,12.4,11.95,11.7,0.0,1.0,-0.03629032258064524,-0.05645161290322587,11.7,-0.05645161290322587,0.0,0.0,True,True
TWT49U,2206,三陽工業,2005-06-16,ex_dividend,14.55,13.2,13.2,13.2,0.0,1.35,1.35,14.1,12.3,,"2206,20050616",0.9072164948453607,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.35,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares,2005-06-16,2005-06-15,14.55,13.3,13.45,0.0,1.0,-0.08591065292096223,-0.0756013745704468,13.45,-0.0756013745704468,0.0,0.0,True,True
TWT49U,3048,益登,2005-06-16,ex_dividend,27.2,25.1,25.1,25.1,0.0,2.1,2.1,26.85,23.35,,"3048,20050616",0.9227941176470589,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.1,1.0,0.0,3.552713678800501e-15,twse_twt49u_declared_cash,True,actual_shares,2005-06-16,2005-06-15,27.2,24.9,24.6,0.0,1.0,-0.0845588235294118,-0.09558823529411753,24.6,-0.09558823529411753,0.0,0.0,True,True
TWT49U,1904,正隆,2005-06-17,ex_dividend,10.6,9.9,9.9,9.9,0.0,0.7,0.7,10.55,9.21,,"1904,20050617",0.9339622641509434,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-17,2005-06-16,10.6,9.95,9.99,0.0,1.0,-0.061320754716981174,-0.057547169811320686,9.99,-0.057547169811320686,0.0,0.0,True,True
TWT49U,1307,三芳,2005-06-20,ex_dividend,18.2,17.5,17.5,17.5,0.0,0.7,0.7,18.7,16.3,,"1307,20050620",0.9615384615384616,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-20,2005-06-17,18.2,17.7,17.6,0.0,3.0,-0.027472527472527486,-0.03296703296703285,17.6,-0.03296703296703285,0.0,0.0,True,True
TWT49U,2464,盟立,2005-06-20,ex_dividend,24.4,23.03,23.05,23.03,0.0,1.366521,1.366521,24.6,21.45,,"2464,20050620",0.9438524590163936,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.366521,1.0,0.0,0.0034789999999986776,twse_twt49u_declared_cash,True,actual_shares,2005-06-20,2005-06-17,24.4,23.2,23.0,0.0,3.0,-0.0491803278688524,-0.05737704918032782,23.0,-0.05737704918032782,0.0,0.0,True,True
TWT49U,1301,台塑,2005-06-22,ex_right_dividend,58.2,50.09,50.1,50.09,4.51,3.6,8.11,53.5,46.6,,"1301,20050622",0.8606529209621994,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,3.6,0.9,1.09,0.0017431192660524175,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.6,1.09,0.0,0.0018999999999920192,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-22,2005-06-21,58.2,51.4,52.9,0.0,1.0,-0.11683848797250862,-0.09106529209622005,52.9,-0.09106529209622005,0.0,0.0,True,True
TWT49U,1520,復盛,2005-06-22,ex_right,38.5,35.32,35.3,35.32,3.18,0.0,3.18,37.75,32.85,,"1520,20050622",0.9174025974025974,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares,2005-06-22,2005-06-21,38.5,35.8,36.5,0.0,1.0,-0.07012987012987015,-0.051948051948051965,36.5,-0.051948051948051965,0.0,0.0,True,True
TWT49U,1713,國化,2005-06-22,ex_dividend,10.4,9.9,9.9,9.9,0.0,0.5,0.5,10.55,9.21,,"1713,20050622",0.9519230769230769,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-22,2005-06-21,10.4,9.91,9.9,0.0,1.0,-0.04711538461538467,-0.04807692307692313,9.9,-0.04807692307692313,0.0,0.0,True,True
TWT49U,2006,東和鋼鐵,2005-06-22,ex_right_dividend,24.1,20.54,20.55,20.54,2.06,1.5,3.56,21.95,19.15,,"2006,20050622",0.8522821576763485,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,1.5,1.0,1.1,0.005454545454547599,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.1,0.0,0.006000000000000227,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-22,2005-06-21,24.1,20.6,20.25,0.0,1.0,-0.1452282157676349,-0.15975103734439844,20.25,-0.15975103734439844,0.0,0.0,True,True
TWT49U,2352,佳世達,2005-06-22,ex_right_dividend,31.85,28.63,28.65,28.63,1.72,1.5,3.22,30.6,26.65,,"2352,20050622",0.8989010989010988,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.5,0.5,1.05,0.2747619047619061,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.05,0.0,0.28850000000000264,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-22,2005-06-21,31.85,29.6,29.95,0.0,1.0,-0.07064364207221352,-0.05965463108320257,29.95,-0.05965463108320257,0.0,0.0,True,True
TWT49U,2352Y,明基辛,2005-06-22,ex_right,30.5,28.99,29.0,28.99,1.51,0.0,1.51,31.0,27.0,,"2352Y,20050622",0.9504918032786884,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares,2005-06-22,2005-06-10,30.5,28.6,29.5,0.0,12.0,-0.06229508196721312,-0.032786885245901676,29.5,-0.032786885245901676,0.0,0.0,True,True
TWT49U,1708,東鹼,2005-06-23,ex_dividend,8.67,8.42,8.42,8.42,0.0,0.25,0.25,9.0,7.84,,"1708,20050623",0.9711649365628604,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.25,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-23,2005-06-22,8.67,8.42,8.45,0.0,1.0,-0.028835063437139596,-0.025374855824682907,8.45,-0.025374855824682907,0.0,0.0,True,True
TWT49U,2308,台達電,2005-06-23,ex_right_dividend,55.0,49.44,49.45,49.44,3.15,2.41194,5.56194,52.9,46.0,,"2308,20050623",0.8989090909090909,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.41194,0.48238,1.048238,0.7280534382458939,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.41194,1.048238,0.0,0.7631732800000037,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-23,2005-06-22,55.0,51.0,49.5,0.0,1.0,-0.07272727272727275,-0.09999999999999998,49.5,-0.09999999999999998,0.0,0.0,True,True
TWT49U,2402,毅嘉,2005-06-23,ex_right_dividend,38.7,31.86,31.85,31.86,5.35,1.49129,6.84129,34.05,29.65,,"2402,20050623",0.8232558139534883,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.49129,1.49129,1.149129,0.519924273079873,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.49129,1.149129,0.0,0.5974600600000031,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-23,2005-06-22,38.7,32.8,32.2,0.0,1.0,-0.1524547803617572,-0.16795865633074936,32.2,-0.16795865633074936,0.0,0.0,True,True
TWT49U,5525,順天,2005-06-23,ex_dividend,28.8,26.8,26.8,26.8,0.0,2.0,2.0,28.65,24.95,,"5525,20050623",0.9305555555555556,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-23,2005-06-22,28.8,27.35,27.0,0.0,1.0,-0.05034722222222221,-0.0625,27.0,-0.0625,0.0,0.0,True,True
TWT49U,8249,菱光,2005-06-23,ex_right_dividend,59.4,51.38,51.4,51.38,5.82,2.2,8.02,54.9,47.8,,"8249,20050623",0.8649831649831651,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.2,1.0,1.1,0.6199999999999903,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.2,1.1,0.0,0.681999999999988,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2005-06-23,2005-06-22,59.4,53.4,52.0,0.0,1.0,-0.101010101010101,-0.12457912457912457,52.0,-0.12457912457912457,0.0,0.0,True,True
TWT49U,9931,欣高,2005-06-23,ex_dividend,11.75,11.05,11.05,11.05,0.0,0.7,0.7,11.8,10.3,,"9931,20050623",0.9404255319148936,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2005-06-23,2005-06-22,11.75,11.0,11.05,0.0,1.0,-0.06382978723404253,-0.05957446808510636,11.05,-0.05957446808510636,0.0,0.0,True,True
