source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics
TWT49U,2464,盟立,2005-06-20,ex_dividend,24.4,23.03,23.05,23.03,0.0,1.366521,1.366521,24.6,21.45,,"2464,20050620",0.9438524590163936,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.366521,1.0,0.0,0.0034789999999986776,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1301,台塑,2005-06-22,ex_right_dividend,58.2,50.09,50.1,50.09,4.51,3.6,8.11,53.5,46.6,,"1301,20050622",0.8606529209621994,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,3.6,0.9,1.09,0.0017431192660524175,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.6,1.09,0.0,0.0018999999999920192,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1520,復盛,2005-06-22,ex_right,38.5,35.32,35.3,35.32,3.18,0.0,3.18,37.75,32.85,,"1520,20050622",0.9174025974025974,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,1713,國化,2005-06-22,ex_dividend,10.4,9.9,9.9,9.9,0.0,0.5,0.5,10.55,9.21,,"1713,20050622",0.9519230769230769,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2006,東和鋼鐵,2005-06-22,ex_right_dividend,24.1,20.54,20.55,20.54,2.06,1.5,3.56,21.95,19.15,,"2006,20050622",0.8522821576763485,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,1.5,1.0,1.1,0.005454545454547599,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.1,0.0,0.006000000000000227,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2352,佳世達,2005-06-22,ex_right_dividend,31.85,28.63,28.65,28.63,1.72,1.5,3.22,30.6,26.65,,"2352,20050622",0.8989010989010988,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.5,0.5,1.05,0.2747619047619061,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.05,0.0,0.28850000000000264,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2352Y,明基辛,2005-06-22,ex_right,30.5,28.99,29.0,28.99,1.51,0.0,1.51,31.0,27.0,,"2352Y,20050622",0.9504918032786884,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,1708,東鹼,2005-06-23,ex_dividend,8.67,8.42,8.42,8.42,0.0,0.25,0.25,9.0,7.84,,"1708,20050623",0.9711649365628604,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.25,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2308,台達電,2005-06-23,ex_right_dividend,55.0,49.44,49.45,49.44,3.15,2.41194,5.56194,52.9,46.0,,"2308,20050623",0.8989090909090909,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.41194,0.48238,1.048238,0.7280534382458939,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.41194,1.048238,0.0,0.7631732800000037,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2402,毅嘉,2005-06-23,ex_right_dividend,38.7,31.86,31.85,31.86,5.35,1.49129,6.84129,34.05,29.65,,"2402,20050623",0.8232558139534883,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.49129,1.49129,1.149129,0.519924273079873,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.49129,1.149129,0.0,0.5974600600000031,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,5525,順天,2005-06-23,ex_dividend,28.8,26.8,26.8,26.8,0.0,2.0,2.0,28.65,24.95,,"5525,20050623",0.9305555555555556,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8249,菱光,2005-06-23,ex_right_dividend,59.4,51.38,51.4,51.38,5.82,2.2,8.02,54.9,47.8,,"8249,20050623",0.8649831649831651,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,2.2,1.0,1.1,0.6199999999999903,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.2,1.1,0.0,0.681999999999988,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,9931,欣高,2005-06-23,ex_dividend,11.75,11.05,11.05,11.05,0.0,0.7,0.7,11.8,10.3,,"9931,20050623",0.9404255319148936,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2010,春源,2005-06-24,ex_dividend,20.7,19.2,19.2,19.2,0.0,1.5,1.5,20.5,17.9,,"2010,20050624",0.927536231884058,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3007,綠點,2005-06-24,ex_right,130.0,127.01,130.0,130.0,2.99,0.0,2.99,139.0,118.5,,"3007,20050624",0.9770000000000001,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,announcement_facts_not_found,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,2852,第一保,2005-06-27,ex_dividend,17.85,17.1,17.1,17.1,0.0,0.75,0.75,18.25,15.95,,"2852,20050627",0.957983193277311,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.75,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,9908,大台北,2005-06-27,ex_dividend,13.3,12.55,12.55,12.55,0.0,0.75,0.75,13.4,11.7,,"9908,20050627",0.943609022556391,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.75,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2436,偉詮電,2005-06-28,ex_dividend,12.9,12.58,12.6,12.58,0.0,0.3155,0.3155,13.45,11.7,,"2436,20050628",0.9751937984496124,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3155,1.0,0.0,0.0045000000000001705,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2833,台壽保,2005-06-28,ex_dividend,56.0,54.0,54.0,54.0,0.0,2.0,2.0,57.7,50.3,,"2833,20050628",0.9642857142857143,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3032,偉訓,2005-06-28,ex_right_dividend,19.95,18.69,18.7,18.69,0.26,1.0,1.26,19.95,17.4,,"3032,20050628",0.936842105263158,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.0,0.1,1.01,0.07237623762376089,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.01,0.0,0.07309999999999661,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,6166,凌華,2005-06-28,ex_right_dividend,29.45,25.29,25.3,25.29,3.04,1.122099,4.162099,27.05,23.55,,"6166,20050628",0.8587436332767402,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.12209,1.12209,1.112209,0.17995214029017959,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.12209,1.112209,0.0,0.2001443899999984,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2009,第一銅,2005-06-29,ex_dividend,11.3,10.7,10.7,10.7,0.0,0.6,0.6,11.4,9.96,,"2009,20050629",0.9469026548672566,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2417,圓剛,2005-06-29,ex_right_dividend,32.6,27.08,27.1,27.08,3.95,1.57,5.52,28.95,25.2,,"2417,20050629",0.8306748466257667,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.57,1.256,1.1256,0.4875195451314909,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.57,1.1256,0.0,0.5487520000000075,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1439,雋揚,2005-06-30,ex_dividend,9.92,9.72,9.72,9.72,0.0,0.2,0.2,10.4,9.04,,"1439,20050630",0.9798387096774194,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1451,年興,2005-06-30,ex_dividend,28.75,26.75,26.75,26.75,0.0,2.0,2.0,28.6,24.9,,"1451,20050630",0.9304347826086956,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1476,儒鴻,2005-06-30,ex_dividend,18.8,18.0,18.0,18.0,0.0,0.8,0.8,19.25,16.75,,"1476,20050630",0.9574468085106382,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1716,永信,2005-06-30,ex_right_dividend,33.05,30.04,30.05,30.04,1.51,1.5,3.01,32.1,27.95,,"1716,20050630",0.9089258698940998,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,1909,榮成,2005-06-30,ex_dividend,8.61,8.0,8.0,8.0,0.0,0.60449,0.60449,8.56,7.44,,"1909,20050630",0.9291521486643438,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.60449,1.0,0.0,0.005509999999999238,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2031,新光鋼,2005-06-30,ex_right_dividend,36.1,28.75,28.75,28.75,5.85,1.5,7.35,30.75,26.75,,"2031,20050630",0.796398891966759,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,declared_cash_and_decision_year,94.0,1.5,2.0,1.2,0.0833333333333357,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.2,0.0,0.10000000000000142,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2373,震旦行,2005-06-30,ex_dividend,19.0,18.14,18.15,18.14,0.0,0.86,0.86,19.4,16.9,,"2373,20050630",0.9547368421052632,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.86,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2808,北商銀,2005-06-30,ex_dividend,23.35,22.45,22.45,22.45,0.0,0.9,0.9,24.0,20.9,,"2808,20050630",0.9614561027837258,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.9,1.0,0.0,3.552713678800501e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2832,台產,2005-06-30,ex_dividend,16.85,15.85,15.85,15.85,0.0,1.0,1.0,16.95,14.75,,"2832,20050630",0.9406528189910979,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6289,華上,2005-06-30,ex_right_dividend,26.05,23.27,23.25,23.27,1.3,1.4844,2.7844,24.85,21.65,,"6289,20050630",0.8932821497120921,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,9919,康那香,2005-06-30,ex_right_dividend,13.5,12.53,12.55,12.53,0.32,0.65,0.97,13.4,11.7,,"9919,20050630",0.9281481481481481,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200506.json.gz,AD3FA1E8BCC5EF2C0294FB5DCC7B8D20582639A2CE7BEF954C56413E6484B5A0,matched_unique,1,reference_equation,94.0,0.65,0.25,1.025,0.006585365853659653,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.65,1.025,0.0,0.006750000000002032,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1503,士電,2005-07-01,ex_dividend,28.25,27.25,27.25,27.25,0.0,1.0,1.0,29.15,25.35,,"1503,20050701",0.9646017699115044,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2360,致茂,2005-07-01,ex_right_dividend,28.9,26.51,26.5,26.51,0.69,1.708772,2.398772,28.35,24.7,,"2360,20050701",0.9173010380622838,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,matched_unique,1,declared_cash_and_decision_year,94.0,1.70877,0.20109,1.020109,0.1452201774516233,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.70877,1.020109,0.0,0.14814040999999634,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1440,南紡,2005-07-04,ex_dividend,8.02,7.82,7.82,7.82,0.0,0.2,0.2,8.36,7.28,,"1440,20050704",0.975062344139651,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2032,新鋼,2005-07-04,ex_dividend,18.3,16.8,16.8,16.8,0.0,1.5,1.5,17.95,15.65,,"2032,20050704",0.9180327868852459,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2432,倚天酷碁-創,2005-07-04,ex_dividend,22.6,21.4,21.4,21.4,0.0,1.198065,1.198065,22.85,19.95,,"2432,20050704",0.9469026548672566,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.198065,1.0,0.0,0.0019350000000031287,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2617,台航,2005-07-04,ex_right_dividend,25.55,21.83,21.85,21.83,1.97,1.75,3.72,23.35,20.35,,"2617,20050704",0.8544031311154598,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,matched_unique,1,reference_equation,94.0,1.75,0.9,1.09,0.004862385321100504,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.75,1.09,0.0,0.005300000000001859,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,3060,銘異,2005-07-04,ex_dividend,59.9,56.1,56.1,56.1,0.0,3.8,3.8,60.0,52.2,,"3060,20050704",0.9365609348914858,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.8,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1233,天仁,2005-07-05,ex_dividend,25.6,24.1,24.1,24.1,0.0,1.5,1.5,25.75,22.45,,"1233,20050705",0.94140625,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1711,永光,2005-07-05,ex_dividend,10.05,9.55,9.55,9.55,0.0,0.5,0.5,10.2,8.89,,"1711,20050705",0.9502487562189055,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2207,和泰車,2005-07-05,ex_dividend,77.5,73.5,73.5,73.5,0.0,4.0,4.0,78.6,68.4,,"2207,20050705",0.9483870967741935,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,4.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2338,光罩,2005-07-05,ex_dividend,15.3,14.14,14.15,14.14,0.0,1.158336,1.158336,15.1,13.2,,"2338,20050705",0.9241830065359478,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.158336,1.0,0.0,0.0016639999999998878,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2439,美律,2005-07-05,ex_dividend,86.9,83.53,83.5,83.53,0.0,3.361056,3.361056,89.3,77.7,,"2439,20050705",0.9612197928653624,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.361056,1.0,0.0,0.008943999999999619,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2611,志信,2005-07-05,ex_dividend,9.23,8.93,8.93,8.93,0.0,0.3,0.3,9.55,8.31,,"2611,20050705",0.9674972914409533,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2882,國泰金,2005-07-05,ex_dividend,63.2,60.7,60.7,60.7,0.0,2.499717,2.499717,64.9,56.5,,"2882,20050705",0.9604430379746836,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.499717,1.0,0.0,0.00028300000000314185,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1232,大統益,2005-07-06,ex_dividend,17.7,16.5,16.5,16.5,0.0,1.2,1.2,17.65,15.35,,"1232,20050706",0.9322033898305085,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1303,南亞,2005-07-06,ex_right_dividend,45.9,39.9,39.9,39.9,2.4,3.6,6.0,42.65,37.15,,"1303,20050706",0.869281045751634,data/raw/twse/corporate_actions/ex_right_dividend/2005/TWT49U_200507.json.gz,592AA8FE772D1E22458193A3C84C7B5F475BD1BBD01D8D33E818AD3D210787AA,matched_unique,1,reference_equation,94.0,3.6,0.6,1.06,0.005660377358488233,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.6,1.06,0.0,0.005999999999993122,mops_t05st09sub_declared_dividend_terms,True,actual_shares
